time,latitude,longitude,VHM0,VHM0_SW1,VHM0_SW2,VHM0_WW
2021-07-01,38.4375,14.416667938232422,0.545,0.42900002,0.273,0.1
2021-07-01,38.4375,14.458333969116211,0.544,0.43,0.26900002,0.1
2021-07-01,38.4375,14.500000953674316,0.54300004,0.43600002,0.266,0.09900001
2021-07-01,38.4375,14.541667938232422,0.541,0.437,0.263,0.096
2021-07-01,38.4375,14.583333969116211,0.54,0.437,0.259,0.096
2021-07-01,38.4375,14.625000953674316,0.53800005,0.43800002,0.257,0.093
2021-07-01,38.4375,14.666667938232422,0.536,0.43800002,0.254,0.093
2021-07-01,38.4375,14.708333969116211,0.535,0.437,0.25100002,0.094000004
2021-07-01,38.4375,14.750000953674316,0.532,0.43600002,0.24900001,0.091000006
2021-07-01,38.4375,14.791667938232422,0.527,0.296,0.24700001,0.09
2021-07-01,38.4375,14.833333969116211,0.497,0.29700002,0.23500001,0.076000005
2021-07-01,38.4375,14.875000953674316,0.49100003,0.41200003,0.22000001,0.074
2021-07-01,38.4375,14.916667938232422,0.381,0.291,0.16600001,0.052
2021-07-01,38.4375,15.000000953674316,0.305,0.293,0.057000004,0.057000004
2021-07-01,38.4375,15.041667938232422,0.34800002,0.32900003,0.097,0.058000002
2021-07-01,38.4375,15.083333969116211,0.384,0.358,0.124000005,0.058000002
2021-07-01,38.4375,15.125000953674316,0.41300002,0.349,0.148,0.057000004
2021-07-01,38.4375,15.166667938232422,0.43600002,0.39900002,0.16600001,0.056
2021-07-01,38.4375,15.208333969116211,0.453,0.41300002,0.18,0.052
2021-07-01,38.4375,15.250000953674316,0.467,0.42200002,0.19100001,0.053000003
2021-07-01,38.4375,15.291667938232422,0.476,0.42900002,0.19800001,0.051000003
2021-07-01,38.4375,15.333333969116211,0.48200002,0.43300003,0.20300001,0.051000003
2021-07-01,38.4375,15.375000953674316,0.485,0.43600002,0.18300001,0.048
2021-07-01,38.4375,15.416667938232422,0.485,0.43500003,0.18300001,0.046000004
2021-07-01,38.4375,15.458333969116211,0.483,0.35300002,0.18300001,0.044000003
2021-07-01,38.4375,15.500000953674316,0.47900003,0.42900002,0.18200001,0.035
2021-07-01,38.4375,15.541667938232422,0.47100002,0.42200002,0.16700001,0.0
2021-07-01,38.4375,15.583333969116211,0.46300003,0.411,0.165,0.0
2021-07-01,38.4375,15.625000953674316,0.45900002,0.4,0.162,0.0
2021-07-01,38.4375,15.666667938232422,0.44400004,0.38500002,0.16000001,0.0
2021-07-01,38.4375,15.708333969116211,0.42900002,0.37100002,0.158,0.0
2021-07-01,38.4375,15.750000953674316,0.41400003,0.35500002,0.14400001,0.0
2021-07-01,38.4375,15.791667938232422,0.39900002,0.337,0.141,0.0
2021-07-01,38.4375,15.833333969116211,0.38200003,0.15900001,0.13900001,0.0
2021-07-01,38.4375,15.875000953674316,0.354,0.16900001,0.134,0.0
2021-07-01,38.4375,16.58333396911621,0.36100003,0.30900002,0.062000003,0.171
2021-07-01,38.4375,16.625001907348633,0.38200003,0.33800003,0.061000004,0.16100001
2021-07-01,38.4375,16.666667938232422,0.39200002,0.356,0.043,0.15400001
2021-07-01,38.4375,16.70833396911621,0.40300003,0.36900002,0.034,0.158
2021-07-01,38.4375,16.750001907348633,0.416,0.374,0.058000002,0.16700001
2021-07-01,38.4375,16.791667938232422,0.43100002,0.39000002,0.035,0.179
2021-07-01,38.4375,16.83333396911621,0.44700003,0.40100002,0.035,0.192
2021-07-01,38.4375,16.875001907348633,0.46400002,0.407,0.07300001,0.20700002
2021-07-01,38.4375,16.916667938232422,0.48200002,0.42700002,0.035,0.22100002
2021-07-01,38.4375,16.95833396911621,0.5,0.441,0.035,0.23
2021-07-01,38.4375,17.000001907348633,0.51500005,0.44200003,0.093,0.24400002
2021-07-01,38.4375,17.041667938232422,0.527,0.45700002,0.035,0.257
2021-07-01,38.4375,17.08333396911621,0.536,0.46400002,0.015000001,0.263
2021-07-01,38.4375,17.125001907348633,0.544,0.47000003,0.021000002,0.268
2021-07-01,38.4375,17.166667938232422,0.55,0.45800003,0.11400001,0.277
2021-07-01,38.4375,17.20833396911621,0.55700004,0.46300003,0.119,0.27800003
2021-07-01,38.4375,17.250001907348633,0.564,0.467,0.123,0.28
2021-07-01,38.4375,17.291667938232422,0.57100004,0.47300002,0.10300001,0.294
2021-07-01,38.4375,17.33333396911621,0.578,0.483,0.036000002,0.307
2021-07-01,38.4375,17.375001907348633,0.58400005,0.48900002,0.038000003,0.312
2021-07-01,38.4375,17.416667938232422,0.591,0.492,0.038000003,0.32000002
2021-07-01,38.4375,17.45833396911621,0.59900004,0.48700002,0.039,0.33800003
2021-07-01,38.4375,17.500001907348633,0.606,0.48800004,0.040000003,0.35000002
2021-07-01,38.4375,17.541667938232422,0.61200005,0.492,0.040000003,0.35500002
2021-07-01,38.4375,17.58333396911621,0.61700004,0.49300003,0.040000003,0.363
2021-07-01,38.4375,17.625001907348633,0.62100005,0.497,0.040000003,0.36400002
2021-07-01,38.4375,17.666667938232422,0.625,0.5,0.040000003,0.36400002
2021-07-01,38.4375,17.70833396911621,0.62700003,0.503,0.040000003,0.365
2021-07-01,38.4375,17.750001907348633,0.629,0.416,0.287,0.365
2021-07-01,38.4375,17.791667938232422,0.63000005,0.497,0.038000003,0.379
2021-07-01,38.4375,17.83333396911621,0.63100004,0.49800003,0.029000001,0.381
2021-07-01,38.4375,17.875001907348633,0.63000005,0.497,0.029000001,0.381
2021-07-01,38.4375,17.916667938232422,0.628,0.49100003,0.038000003,0.38500002
2021-07-01,38.4375,17.95833396911621,0.62600005,0.48100004,0.023000002,0.395
2021-07-01,38.4375,18.000001907348633,0.624,0.47800002,0.022000002,0.395
2021-07-01,38.4375,18.041667938232422,0.62,0.476,0.022000002,0.39200002
2021-07-01,38.4375,18.08333396911621,0.614,0.47800002,0.048,0.379
2021-07-01,38.4375,18.125001907348633,0.60800004,0.47800002,0.027,0.37100002
2021-07-01,38.4375,18.166667938232422,0.601,0.47500002,0.031000001,0.363
2021-07-01,38.4375,18.20833396911621,0.59400004,0.47000003,0.032,0.358
2021-07-01,38.4375,18.250001907348633,0.586,0.47200003,0.032,0.34300002
2021-07-01,38.4375,18.291667938232422,0.578,0.467,0.033,0.335
2021-07-01,38.4375,18.33333396911621,0.57000005,0.46400002,0.033,0.32700002
2021-07-01,38.4375,18.375001907348633,0.563,0.46500003,0.058000002,0.31
2021-07-01,38.4375,18.416667938232422,0.55600005,0.47100002,0.042000003,0.291
2021-07-01,38.4375,18.45833396911621,0.55,0.47300002,0.040000003,0.27600002
2021-07-01,38.4375,18.500001907348633,0.54300004,0.47000003,0.039,0.26700002
2021-07-01,38.4375,18.541667938232422,0.537,0.467,0.047000002,0.259
2021-07-01,38.4375,18.58333396911621,0.52900004,0.47000003,0.044000003,0.238
2021-07-01,38.4375,18.625001907348633,0.522,0.46800002,0.041,0.22600001
2021-07-01,38.4375,18.666667938232422,0.513,0.46300003,0.012,0.21900001
2021-07-01,38.4375,18.70833396911621,0.503,0.46,0.0,0.201
2021-07-01,38.4375,18.750001907348633,0.492,0.45100003,0.0,0.19600001
2021-07-01,38.4375,18.791667938232422,0.48200002,0.44400004,0.0,0.186
2021-07-01,38.4375,18.83333396911621,0.47200003,0.43500003,0.030000001,0.18
2021-07-01,38.4375,18.875001907348633,0.46400002,0.42900002,0.030000001,0.17300001
2021-07-01,38.4375,18.916667938232422,0.45600003,0.423,0.030000001,0.16800001
2021-07-01,38.4375,18.95833396911621,0.45000002,0.42000002,0.031000001,0.157
2021-07-01,38.47916793823242,7.333333969116211,1.2770001,0.85300004,0.097,0.90800005
2021-07-01,38.47916793823242,7.375000953674316,1.284,0.85800004,0.094000004,0.915
2021-07-01,38.47916793823242,7.416667461395264,1.289,0.837,0.09,0.943
2021-07-01,38.47916793823242,7.458333969116211,1.2950001,0.836,0.086,0.95400006
2021-07-01,38.47916793823242,7.500000953674316,1.3010001,0.78900003,0.117000006,0.99600005
2021-07-01,38.47916793823242,7.541667461395264,1.304,0.79300004,0.11000001,0.9990001
2021-07-01,38.47916793823242,7.583333969116211,1.3100001,0.799,0.112,1.008
2021-07-01,38.47916793823242,7.625000953674316,1.315,0.8,0.17500001,1.014
2021-07-01,38.47916793823242,7.666667461395264,1.322,0.81100005,0.16900001,1.0150001
2021-07-01,38.47916793823242,7.708333969116211,1.33,0.79700005,0.162,1.0380001
2021-07-01,38.47916793823242,7.750000953674316,1.337,0.77800006,0.156,1.0630001
2021-07-01,38.47916793823242,7.791667461395264,1.3440001,0.78200006,0.113000005,1.0680001
2021-07-01,38.47916793823242,7.833333969116211,1.3520001,0.795,0.11100001,1.0680001
2021-07-01,38.47916793823242,7.875000953674316,1.36,0.81100005,0.11000001,1.0680001
2021-07-01,38.47916793823242,7.916667461395264,1.368,0.82600003,0.11000001,1.0660001
2021-07-01,38.47916793823242,7.958333969116211,1.3740001,0.81900007,0.104,1.08
2021-07-01,38.47916793823242,8.000000953674316,1.3790001,0.83400005,0.078,1.0780001
2021-07-01,38.47916793823242,8.041666984558105,1.376,0.84900004,0.046000004,1.064
2021-07-01,38.47916793823242,8.083333969116211,1.3700001,0.85700005,0.040000003,1.049
2021-07-01,38.47916793823242,8.125000953674316,1.3620001,0.859,0.065000005,1.0380001
2021-07-01,38.47916793823242,8.166666984558105,1.3540001,0.86300004,0.15100001,1.024
2021-07-01,38.47916793823242,8.208333969116211,1.3460001,0.86800003,0.124000005,1.008
2021-07-01,38.47916793823242,8.250000953674316,1.3280001,0.86300004,0.17400001,0.98600006
2021-07-01,38.47916793823242,8.291666984558105,1.294,0.85,0.055000003,0.94900006
2021-07-01,38.47916793823242,8.333333969116211,1.261,0.84800005,0.19800001,0.906
2021-07-01,38.47916793823242,8.375000953674316,1.2260001,0.82800007,0.21200001,0.873
2021-07-01,38.47916793823242,8.416666984558105,1.1910001,0.80700004,0.22000001,0.84200007
2021-07-01,38.47916793823242,8.458333969116211,1.1550001,0.786,0.24200001,0.809
2021-07-01,38.47916793823242,8.500000953674316,1.12,0.79200006,0.24900001,0.75100005
2021-07-01,38.47916793823242,8.541667938232422,1.0840001,0.78900003,0.259,0.69600004
2021-07-01,38.47916793823242,8.583333969116211,1.046,0.77800006,0.266,0.64500004
2021-07-01,38.47916793823242,8.625000953674316,1.0090001,0.76400006,0.27600002,0.59900004
2021-07-01,38.47916793823242,8.666667938232422,0.97200006,0.76000005,0.286,0.53400004
2021-07-01,38.47916793823242,8.708333969116211,0.93700004,0.74100006,0.294,0.49100003
2021-07-01,38.47916793823242,8.750000953674316,0.90300006,0.72400004,0.30400002,0.446
2021-07-01,38.47916793823242,8.791667938232422,0.87200004,0.70600003,0.31300002,0.40500003
2021-07-01,38.47916793823242,8.833333969116211,0.84200007,0.68600005,0.321,0.36600003
2021-07-01,38.47916793823242,8.875000953674316,0.813,0.66700006,0.33,0.32700002
2021-07-01,38.47916793823242,8.916667938232422,0.786,0.64500004,0.33800003,0.294
2021-07-01,38.47916793823242,8.958333969116211,0.76100004,0.62700003,0.34600002,0.257
2021-07-01,38.47916793823242,9.000000953674316,0.74,0.611,0.35200003,0.223
2021-07-01,38.47916793823242,9.041667938232422,0.72200006,0.592,0.358,0.20500001
2021-07-01,38.47916793823242,9.083333969116211,0.707,0.57600003,0.36400002,0.187
2021-07-01,38.47916793823242,9.125000953674316,0.694,0.56100005,0.36900002,0.172
2021-07-01,38.47916793823242,9.166667938232422,0.68200004,0.54700005,0.37500003,0.15900001
2021-07-01,38.47916793823242,9.208333969116211,0.67200005,0.53300005,0.38000003,0.14600001
2021-07-01,38.47916793823242,9.250000953674316,0.66200006,0.52000004,0.386,0.13800001
2021-07-01,38.47916793823242,9.291667938232422,0.65300006,0.50600004,0.388,0.128
2021-07-01,38.47916793823242,9.333333969116211,0.64500004,0.49300003,0.393,0.115
2021-07-01,38.47916793823242,9.375000953674316,0.63600004,0.48100004,0.39900002,0.096
2021-07-01,38.47916793823242,9.416667938232422,0.629,0.469,0.40300003,0.07700001
2021-07-01,38.47916793823242,9.458333969116211,0.62200004,0.45700002,0.40800002,0.062000003
2021-07-01,38.47916793823242,9.500000953674316,0.61800003,0.44500002,0.41700003,0.052
2021-07-01,38.47916793823242,9.541667938232422,0.614,0.43400002,0.42400002,0.048
2021-07-01,38.47916793823242,9.583333969116211,0.61200005,0.42900002,0.42200002,0.048
2021-07-01,38.47916793823242,9.625000953674316,0.609,0.43300003,0.41200003,0.048
2021-07-01,38.47916793823242,9.666667938232422,0.60700005,0.437,0.4,0.048
2021-07-01,38.47916793823242,9.708333969116211,0.60400003,0.439,0.38900003,0.048
2021-07-01,38.47916793823242,9.750000953674316,0.60200006,0.44200003,0.37800002,0.046000004
2021-07-01,38.47916793823242,9.791667938232422,0.6,0.43600002,0.36800003,0.045
2021-07-01,38.47916793823242,9.833333969116211,0.59800005,0.43600002,0.358,0.042000003
2021-07-01,38.47916793823242,9.875000953674316,0.596,0.43100002,0.35000002,0.040000003
2021-07-01,38.47916793823242,9.916667938232422,0.59400004,0.43,0.34100002,0.037
2021-07-01,38.47916793823242,9.958333969116211,0.59300005,0.42700002,0.333,0.034
2021-07-01,38.47916793823242,10.000000953674316,0.591,0.42000002,0.324,0.031000001
2021-07-01,38.47916793823242,10.041667938232422,0.58900005,0.41900003,0.317,0.032
2021-07-01,38.47916793823242,10.083333969116211,0.587,0.41700003,0.312,0.034
2021-07-01,38.47916793823242,10.125000953674316,0.586,0.41700003,0.30600002,0.037
2021-07-01,38.47916793823242,10.166667938232422,0.58400005,0.416,0.305,0.040000003
2021-07-01,38.47916793823242,10.208333969116211,0.583,0.416,0.293,0.043
2021-07-01,38.47916793823242,10.250000953674316,0.583,0.41500002,0.29000002,0.045
2021-07-01,38.47916793823242,10.291667938232422,0.58400005,0.41400003,0.286,0.046000004
2021-07-01,38.47916793823242,10.333333969116211,0.58500004,0.28100002,0.25100002,0.049000002
2021-07-01,38.47916793823242,10.375000953674316,0.587,0.27800003,0.259,0.051000003
2021-07-01,38.47916793823242,10.416667938232422,0.58900005,0.275,0.26900002,0.052
2021-07-01,38.47916793823242,10.458333969116211,0.592,0.275,0.272,0.055000003
2021-07-01,38.47916793823242,10.500000953674316,0.595,0.282,0.27,0.056
2021-07-01,38.47916793823242,10.541667938232422,0.59800005,0.298,0.268,0.058000002
2021-07-01,38.47916793823242,10.583333969116211,0.601,0.31300002,0.26700002,0.059000004
2021-07-01,38.47916793823242,10.625000953674316,0.60400003,0.316,0.266,0.062000003
2021-07-01,38.47916793823242,10.666667938232422,0.606,0.33200002,0.266,0.062000003
2021-07-01,38.47916793823242,10.708333969116211,0.606,0.33800003,0.27400002,0.069000006
2021-07-01,38.47916793823242,10.750000953674316,0.606,0.34300002,0.27400002,0.07
2021-07-01,38.47916793823242,10.791667938232422,0.60700005,0.347,0.27400002,0.071
2021-07-01,38.47916793823242,10.833333969116211,0.60700005,0.351,0.27400002,0.076000005
2021-07-01,38.47916793823242,10.875000953674316,0.60700005,0.354,0.275,0.080000006
2021-07-01,38.47916793823242,10.916667938232422,0.60700005,0.35700002,0.275,0.085
2021-07-01,38.47916793823242,10.958333969116211,0.609,0.358,0.275,0.087000005
2021-07-01,38.47916793823242,11.000000953674316,0.61200005,0.381,0.27600002,0.093
2021-07-01,38.47916793823242,11.041667938232422,0.615,0.38900003,0.27600002,0.094000004
2021-07-01,38.47916793823242,11.083333969116211,0.62,0.40100002,0.27600002,0.09900001
2021-07-01,38.47916793823242,11.125000953674316,0.625,0.41000003,0.27600002,0.108
2021-07-01,38.47916793823242,11.166667938232422,0.63100004,0.44700003,0.27600002,0.11100001
2021-07-01,38.47916793823242,11.208333969116211,0.637,0.404,0.21300001,0.11400001
2021-07-01,38.47916793823242,11.250000953674316,0.643,0.42000002,0.23400001,0.12200001
2021-07-01,38.47916793823242,11.291667938232422,0.64900005,0.42200002,0.24000001,0.127
2021-07-01,38.47916793823242,11.333333969116211,0.65400004,0.46400002,0.27400002,0.128
2021-07-01,38.47916793823242,11.375000953674316,0.65800005,0.47000003,0.273,0.133
2021-07-01,38.47916793823242,11.416667938232422,0.66200006,0.476,0.272,0.136
2021-07-01,38.47916793823242,11.458333969116211,0.666,0.47900003,0.27,0.141
2021-07-01,38.47916793823242,11.500000953674316,0.67,0.485,0.26900002,0.149
2021-07-01,38.47916793823242,11.541667938232422,0.675,0.51000005,0.268,0.15200001
2021-07-01,38.47916793823242,11.583333969116211,0.68,0.51900005,0.26700002,0.15100001
2021-07-01,38.47916793823242,11.625000953674316,0.68600005,0.528,0.266,0.15100001
2021-07-01,38.47916793823242,11.666667938232422,0.69100004,0.537,0.26500002,0.15
2021-07-01,38.47916793823242,11.708333969116211,0.697,0.545,0.264,0.15100001
2021-07-01,38.47916793823242,11.750000953674316,0.702,0.55200005,0.263,0.15400001
2021-07-01,38.47916793823242,11.791667938232422,0.707,0.54700005,0.263,0.15400001
2021-07-01,38.47916793823242,11.833333969116211,0.711,0.55300003,0.263,0.15100001
2021-07-01,38.47916793823242,11.875000953674316,0.71400005,0.558,0.26200002,0.157
2021-07-01,38.47916793823242,11.916667938232422,0.717,0.563,0.261,0.157
2021-07-01,38.47916793823242,11.958333969116211,0.71900004,0.568,0.245,0.158
2021-07-01,38.47916793823242,12.000000953674316,0.72,0.57100004,0.259,0.15900001
2021-07-01,38.47916793823242,12.041667938232422,0.71900004,0.57100004,0.259,0.15900001
2021-07-01,38.47916793823242,12.083333969116211,0.716,0.578,0.25800002,0.164
2021-07-01,38.47916793823242,12.125000953674316,0.70900005,0.57500005,0.257,0.171
2021-07-01,38.47916793823242,12.166667938232422,0.70000005,0.56700003,0.256,0.172
2021-07-01,38.47916793823242,12.208333969116211,0.689,0.54700005,0.254,0.17400001
2021-07-01,38.47916793823242,12.250000953674316,0.67700005,0.535,0.25100002,0.178
2021-07-01,38.47916793823242,12.291667938232422,0.665,0.52400005,0.24800001,0.177
2021-07-01,38.47916793823242,12.333333969116211,0.65500003,0.518,0.24700001,0.16700001
2021-07-01,38.47916793823242,12.375000953674316,0.647,0.51100004,0.245,0.162
2021-07-01,38.47916793823242,12.416667938232422,0.642,0.507,0.15200001,0.16000001
2021-07-01,38.47916793823242,12.458333969116211,0.63900006,0.507,0.15,0.157
2021-07-01,38.47916793823242,12.500000953674316,0.637,0.508,0.18900001,0.15300001
2021-07-01,38.47916793823242,12.541667938232422,0.634,0.509,0.2,0.15300001
2021-07-01,38.47916793823242,12.583333969116211,0.633,0.51100004,0.19700001,0.15300001
2021-07-01,38.47916793823242,12.625000953674316,0.63000005,0.513,0.19600001,0.15
2021-07-01,38.47916793823242,12.666667938232422,0.628,0.42600003,0.287,0.15200001
2021-07-01,38.47916793823242,12.708333969116211,0.624,0.513,0.223,0.15200001
2021-07-01,38.47916793823242,12.750000953674316,0.62,0.44700003,0.24800001,0.15100001
2021-07-01,38.47916793823242,12.791667938232422,0.615,0.45200002,0.23600002,0.14600001
2021-07-01,38.47916793823242,12.833333969116211,0.611,0.45200002,0.23400001,0.14400001
2021-07-01,38.47916793823242,12.875000953674316,0.60800004,0.509,0.21100001,0.136
2021-07-01,38.47916793823242,12.916667938232422,0.606,0.51000005,0.209,0.125
2021-07-01,38.47916793823242,12.958333969116211,0.605,0.549,0.20600002,0.124000005
2021-07-01,38.47916793823242,13.000000953674316,0.60400003,0.527,0.20500001,0.119
2021-07-01,38.47916793823242,13.041667938232422,0.60300004,0.527,0.20300001,0.11000001
2021-07-01,38.47916793823242,13.083333969116211,0.60300004,0.52900004,0.202,0.1
2021-07-01,38.47916793823242,13.125000953674316,0.60300004,0.41300002,0.303,0.094000004
2021-07-01,38.47916793823242,13.166667938232422,0.60300004,0.41500002,0.30400002,0.082
2021-07-01,38.47916793823242,13.208333969116211,0.60400003,0.416,0.307,0.074
2021-07-01,38.47916793823242,13.250000953674316,0.606,0.418,0.31,0.071
2021-07-01,38.47916793823242,13.291667938232422,0.60700005,0.41900003,0.31300002,0.064
2021-07-01,38.47916793823242,13.333333969116211,0.60800004,0.41300002,0.324,0.060000002
2021-07-01,38.47916793823242,13.375000953674316,0.60700005,0.41200003,0.39100003,0.058000002
2021-07-01,38.47916793823242,13.416667938232422,0.605,0.409,0.395,0.058000002
2021-07-01,38.47916793823242,13.458333969116211,0.6,0.40300003,0.34300002,0.052
2021-07-01,38.47916793823242,13.500000953674316,0.595,0.39600003,0.33900002,0.053000003
2021-07-01,38.47916793823242,13.541667938232422,0.59000003,0.388,0.33900002,0.055000003
2021-07-01,38.47916793823242,13.583333969116211,0.58500004,0.381,0.33900002,0.057000004
2021-07-01,38.47916793823242,13.625000953674316,0.58100003,0.36800003,0.19000001,0.062000003
2021-07-01,38.47916793823242,13.666667938232422,0.578,0.36200002,0.19000001,0.065000005
2021-07-01,38.47916793823242,13.708333969116211,0.57500005,0.35700002,0.19000001,0.066
2021-07-01,38.47916793823242,13.750000953674316,0.572,0.35200003,0.19100001,0.069000006
2021-07-01,38.47916793823242,13.791667938232422,0.57000005,0.347,0.19100001,0.075
2021-07-01,38.47916793823242,13.833333969116211,0.56700003,0.34300002,0.19100001,0.078
2021-07-01,38.47916793823242,13.875000953674316,0.565,0.33900002,0.192,0.08400001
2021-07-01,38.47916793823242,13.916667938232422,0.563,0.333,0.192,0.095000006
2021-07-01,38.47916793823242,13.958333969116211,0.56200004,0.328,0.192,0.098000005
2021-07-01,38.47916793823242,14.000000953674316,0.56,0.324,0.192,0.10300001
2021-07-01,38.47916793823242,14.041667938232422,0.558,0.32000002,0.192,0.108
2021-07-01,38.47916793823242,14.083333969116211,0.55600005,0.31500003,0.19100001,0.109000005
2021-07-01,38.47916793823242,14.125000953674316,0.555,0.31100002,0.19100001,0.113000005
2021-07-01,38.47916793823242,14.166667938232422,0.554,0.264,0.155,0.117000006
2021-07-01,38.47916793823242,14.208333969116211,0.55300003,0.261,0.15200001,0.117000006
2021-07-01,38.47916793823242,14.250000953674316,0.55300003,0.29700002,0.187,0.116000004
2021-07-01,38.47916793823242,14.291667938232422,0.551,0.293,0.186,0.115
2021-07-01,38.47916793823242,14.333333969116211,0.55,0.289,0.185,0.11400001
2021-07-01,38.47916793823242,14.375000953674316,0.549,0.37600002,0.28500003,0.113000005
2021-07-01,38.47916793823242,14.416667938232422,0.54800004,0.38000003,0.28100002,0.113000005
2021-07-01,38.47916793823242,14.458333969116211,0.54700005,0.38200003,0.27800003,0.113000005
2021-07-01,38.47916793823242,14.500000953674316,0.546,0.38200003,0.277,0.113000005
2021-07-01,38.47916793823242,14.541667938232422,0.545,0.39000002,0.27400002,0.113000005
2021-07-01,38.47916793823242,14.583333969116211,0.544,0.39200002,0.27100003,0.113000005
2021-07-01,38.47916793823242,14.625000953674316,0.54300004,0.39400002,0.268,0.113000005
2021-07-01,38.47916793823242,14.666667938232422,0.541,0.36200002,0.266,0.112
2021-07-01,38.47916793823242,14.708333969116211,0.54,0.39600003,0.263,0.112
2021-07-01,38.47916793823242,14.750000953674316,0.537,0.395,0.261,0.10300001
2021-07-01,38.47916793823242,14.791667938232422,0.532,0.268,0.25800002,0.09900001
2021-07-01,38.47916793823242,14.833333969116211,0.48000002,0.261,0.23,0.08400001
2021-07-01,38.47916793823242,14.875000953674316,0.47700003,0.35500002,0.21000001,0.087000005
2021-07-01,38.47916793823242,15.000000953674316,0.328,0.305,0.094000004,0.074
2021-07-01,38.47916793823242,15.041667938232422,0.38000003,0.34600002,0.13800001,0.074
2021-07-01,38.47916793823242,15.083333969116211,0.41700003,0.34300002,0.16800001,0.071
2021-07-01,38.47916793823242,15.125000953674316,0.44400004,0.28300002,0.185,0.064
2021-07-01,38.47916793823242,15.166667938232422,0.46400002,0.41500002,0.19900002,0.061000004
2021-07-01,38.47916793823242,15.208333969116211,0.47900003,0.42600003,0.209,0.060000002
2021-07-01,38.47916793823242,15.250000953674316,0.49,0.43500003,0.216,0.059000004
2021-07-01,38.47916793823242,15.291667938232422,0.497,0.44200003,0.22000001,0.054
2021-07-01,38.47916793823242,15.333333969116211,0.50200003,0.446,0.223,0.052
2021-07-01,38.47916793823242,15.375000953674316,0.504,0.44900003,0.19800001,0.049000002
2021-07-01,38.47916793823242,15.416667938232422,0.505,0.44900003,0.19700001,0.047000002
2021-07-01,38.47916793823242,15.458333969116211,0.503,0.44900003,0.19500001,0.038000003
2021-07-01,38.47916793823242,15.500000953674316,0.5,0.36900002,0.193,0.035
2021-07-01,38.47916793823242,15.541667938232422,0.49300003,0.36800003,0.17600001,0.0
2021-07-01,38.47916793823242,15.583333969116211,0.48600003,0.43100002,0.17300001,0.0
2021-07-01,38.47916793823242,15.625000953674316,0.48200002,0.42400002,0.16800001,0.0
2021-07-01,38.47916793823242,15.666667938232422,0.47000003,0.41300002,0.165,0.0
2021-07-01,38.47916793823242,15.708333969116211,0.45700002,0.39800003,0.163,0.0
2021-07-01,38.47916793823242,15.750000953674316,0.44200003,0.38000003,0.16000001,0.0
2021-07-01,38.47916793823242,15.791667938232422,0.42700002,0.363,0.147,0.0
2021-07-01,38.47916793823242,15.833333969116211,0.41000003,0.33900002,0.142,0.0
2021-07-01,38.47916793823242,15.875000953674316,0.37500003,0.141,0.135,0.0
2021-07-01,38.47916793823242,16.58333396911621,0.349,0.287,0.074,0.178
2021-07-01,38.47916793823242,16.625001907348633,0.37600002,0.321,0.085,0.172
2021-07-01,38.47916793823242,16.666667938232422,0.38500002,0.34300002,0.065000005,0.155
2021-07-01,38.47916793823242,16.70833396911621,0.39400002,0.35900003,0.043,0.15100001
2021-07-01,38.47916793823242,16.750001907348633,0.407,0.37300003,0.037,0.157
2021-07-01,38.47916793823242,16.791667938232422,0.423,0.38000003,0.060000002,0.17
2021-07-01,38.47916793823242,16.83333396911621,0.44000003,0.39600003,0.037,0.186
2021-07-01,38.47916793823242,16.875001907348633,0.45900002,0.40800002,0.031000001,0.20600002
2021-07-01,38.47916793823242,16.916667938232422,0.47900003,0.41900003,0.065000005,0.21900001
2021-07-01,38.47916793823242,16.95833396911621,0.49800003,0.43500003,0.031000001,0.23900001
2021-07-01,38.47916793823242,17.000001907348633,0.51600003,0.44000003,0.078,0.25300002
2021-07-01,38.47916793823242,17.041667938232422,0.52900004,0.45000002,0.081,0.26200002
2021-07-01,38.47916793823242,17.08333396911621,0.54,0.462,0.030000001,0.27400002
2021-07-01,38.47916793823242,17.125001907348633,0.54800004,0.469,0.016,0.279
2021-07-01,38.47916793823242,17.166667938232422,0.55600005,0.46,0.116000004,0.284
2021-07-01,38.47916793823242,17.20833396911621,0.564,0.46600002,0.1,0.29500002
2021-07-01,38.47916793823242,17.250001907348633,0.572,0.47300002,0.078,0.305
2021-07-01,38.47916793823242,17.291667938232422,0.58000004,0.485,0.038000003,0.312
2021-07-01,38.47916793823242,17.33333396911621,0.588,0.49100003,0.040000003,0.316
2021-07-01,38.47916793823242,17.375001907348633,0.596,0.49500003,0.040000003,0.324
2021-07-01,38.47916793823242,17.416667938232422,0.60300004,0.48600003,0.030000001,0.349
2021-07-01,38.47916793823242,17.45833396911621,0.61,0.49100003,0.030000001,0.35300002
2021-07-01,38.47916793823242,17.500001907348633,0.61700004,0.49100003,0.031000001,0.365
2021-07-01,38.47916793823242,17.541667938232422,0.623,0.497,0.031000001,0.36800003
2021-07-01,38.47916793823242,17.58333396911621,0.628,0.50100005,0.043,0.367
2021-07-01,38.47916793823242,17.625001907348633,0.63100004,0.505,0.042000003,0.36800003
2021-07-01,38.47916793823242,17.666667938232422,0.633,0.50600004,0.042000003,0.37
2021-07-01,38.47916793823242,17.70833396911621,0.63500005,0.5,0.041,0.38200003
2021-07-01,38.47916793823242,17.750001907348633,0.63600004,0.41900003,0.27400002,0.38200003
